"","id","SITE","SPECIES","Myc","N","nyears","amb.rep","elev.rep","yi","vi","Experiment.Name","note","legumes","Source.Reference","Site.Name","Site.Name2","Species","Species2","Country","Latitude","Lat","Longitude","Lon","MAP","MAT","ph","CNr","totN.","CNr2","comment","comment2","map","PamountBray2","PamountBray","PamountBray09_new","P_ref","Age.at.start","ambco2","co2conc","Fumigation.type","Biome","System.Type","ESA_PAN","MODIS_PAN","CNwise","Ntot","NtotPerc","pHgrids","CEC","Pretention","PamountBray_GSDE","PamountBray09","PamountOlsen","PamountMehlich","PTot","PHO","ENa","Ktot","Ptot_ORNL","Plabile","Porg","Poccluded","Psecondary","Papatite","ClayPerc","MATcru","AGTcru0","AGTcru5","GDD","Alpha","PETcru","MAPcru","MAPmax","AETsplash","PETsplash2","waterlim","moisture","SolRad","Twarm","T_Day.range","Isothermality","T_seasonality","Tmax_warmestM","Tmin_coldestM","T_An.range","T_wettestQ","T_driestsQ","T_warmestQ","T_coldestQ","P_wettestM","P_driestM","P_seasonality","P_wettestQ","P_driestQ","P_warmestQ","P_coldestQ","MWD","MAPraw","MAP2","Age2","newN","Classification","deltaco2"
"104","Swiss_Lolium-AM_Nhigh","Swiss","Lolium","AM","Nhigh",10,3,3,0.159355653662903,0.00721255706152026,"SwissFACE_lolium2_cf","","N","Schneider et al 2004","Swiss FACE","Swiss FACE FF","Lolium perenne","L. perenne","Switzerland",47.45,"N",8.95,"E",878,12.3,7.1,9.5,0.322,NA,"van Groenigen et al. 2002, 2005, van Kessel et al 2000","Elev 0-10cm","",1085,NA,11.165,"","1",350,600,"FACE","Grassland","Grassland","Grassland","Croplands",14,3.200000048,0.320000005,59,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,12.82692326,12.82692326,16.15500023,1566,1.240591685,693.2000106,1143.500026,1620,817.8649902,817.8648682,1.000000149,1.398152764,11564.83301,16.53333346,7.740666551,29.81766772,665.0000513,20.42000008,-5.539999962,25.96000004,16.46800009,1.284000089,16.46800009,0.127333363,141,63,26.78349009,410,209,410,220,NA,"878",878,1,"Nlow","medium",0.538996500732687
"105","Swiss_Lolium-AM_Nlow","Swiss","Lolium","AM","Nlow",10,3,3,-0.0245202613661744,0.0149109282515705,"SwissFACE_lolium2_c","swards","N","Schneider et al 2004","Swiss FACE","Swiss FACE","Lolium perenne","L. perenne","Switzerland",47.45,"N",8.95,"E",878,12.3,7.1,10.3,0.335,NA,"van Groenigen et al. 2002, 2005, van Kessel et al 2000","Elev after 10 years in 2002 0-10cm","",1085,NA,11.165,"","1",350,600,"FACE","Grassland","Grassland","Grassland","Croplands",14,3.200000048,0.320000005,59,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,12.82692326,12.82692326,16.15500023,1566,1.240591685,693.2000106,1143.500026,1620,817.8649902,817.8648682,1.000000149,1.398152764,11564.83301,16.53333346,7.740666551,29.81766772,665.0000513,20.42000008,-5.539999962,25.96000004,16.46800009,1.284000089,16.46800009,0.127333363,141,63,26.78349009,410,209,410,220,NA,"878",878,1,"Nlow","medium",0.538996500732687
"106","Swiss_Medicago-AM_Nhigh","Swiss","Medicago","AM","Nhigh",2,3,3,0.248820365436198,0.0163314740104863,"SwissFACE_lolium2_cf","","Y","Luscher et al. 2000","Swiss FACE","Swiss FACE FF","Medicago sativa","M. sativa","Switzerland",47.45,"N",8.95,"E",878,12.3,7.1,9.5,0.322,NA,"van Groenigen et al. 2002, 2005, van Kessel et al 2000","Elev 0-10cm","",1085,NA,11.165,"","1",350,600,"FACE","Grassland","Grassland","Grassland","Croplands",14,3.200000048,0.320000005,59,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,12.82692326,12.82692326,16.15500023,1566,1.240591685,693.2000106,1143.500026,1620,817.8649902,817.8648682,1.000000149,1.398152764,11564.83301,16.53333346,7.740666551,29.81766772,665.0000513,20.42000008,-5.539999962,25.96000004,16.46800009,1.284000089,16.46800009,0.127333363,141,63,26.78349009,410,209,410,220,NA,"878",878,1,"Nlow","medium",0.538996500732687
"107","Swiss_Medicago-AM_Nlow","Swiss","Medicago","AM","Nlow",2,3,3,0.0625299793851399,0.0163314740104863,"SwissFACE_lolium2_c","","Y","Luscher et al. 2000","Swiss FACE","Swiss FACE","Medicago sativa","M. sativa","Switzerland",47.45,"N",8.95,"E",878,12.3,7.1,10.3,0.335,NA,"van Groenigen et al. 2002, 2005, van Kessel et al 2000","Elev after 10 years in 2002 0-10cm","",1085,NA,11.165,"","1",350,600,"FACE","Grassland","Grassland","Grassland","Croplands",14,3.200000048,0.320000005,59,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,12.82692326,12.82692326,16.15500023,1566,1.240591685,693.2000106,1143.500026,1620,817.8649902,817.8648682,1.000000149,1.398152764,11564.83301,16.53333346,7.740666551,29.81766772,665.0000513,20.42000008,-5.539999962,25.96000004,16.46800009,1.284000089,16.46800009,0.127333363,141,63,26.78349009,410,209,410,220,NA,"878",878,1,"Nlow","medium",0.538996500732687
"108","TasFACE_C3_C4-AM_Nlow","TasFACE","C3_C4","AM","Nlow",9,6,6,0.0720926160237653,0.0748703285275168,"TasFACE_c","N fixing forbs, including Trifolium subterraneum and T. striatum, are rare and form an extremely small fraction (0.01%) of the biomass. The community also contains the N-fixing woody twining species Bossiaea prostrata, but again this species forms only a small fraction of the total biomass ( 1%) (Hovenden et al. 2008)","Y","Hovenden et al., 2014","Tas FACE","Tas FACE","Temperate grassland","grassland","Australia",-42.7,"S",147.27,"E",560,11.6,6,14.37,0.19,NA,"2007 0-10cm elevated","Hayden et al. 2012","",1535,NA,11.165,"","intact",372,550,"FACE","Grassland","Grassland","Temperate_Forest","Grasslands",14,1.269999981,0.126999998,65,23,5,1535,15.01000023,NA,NA,400,NA,NA,134,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,27,7.100000183,11.2500002,11.2500002,2247,1.039453238,897.9000191,679.2000008,1033.599976,633.602478,915.1156616,0.692374204,0.742201264,13960.91699,16.10000006,9.903333207,50.55816407,345.6039953,21.60400009,2.016000032,19.58800006,13.46666646,10.11800003,16.13799985,7.605333289,58,38,14.15206878,166,121,129,143,NA,"560",560,50,"Nlow","low",0.39102442395337
"109","Tsukuba FACE_brown rice-AM_Nlow","Tsukuba FACE","brown rice","AM","Nlow",3,4,4,0.138273328171925,0.00479030942747078,"Tsukuba FACE","","","Zhang et al. 2013","Tsukuba FACE","Tsukuba FACE","Oryza sativa","O. sativa","Japan",35.96,"N",140,"E",1280,13.8,6.8,10.86,0.197,NA,"Hasegawa et al. 2013","CN at the start of the experiment when CN was the same in 0N and HighN","pH",1345,1345,13.32999992,"","1",385,585,"FACE","Cropland","Agricultural","Cropland","Croplands",12,4.489999771,0.448999977,61,23,1,1345,13.32999992,NA,NA,700,NA,0.639999986,136,NA,NA,NA,NA,NA,NA,22,16.76615408,16.76615408,17.8883336,3151,1.239515444,904.9000268,1279.300016,1729.800049,1043.677612,1048.114502,0.995766789,1.220572765,12983.58301,24.31666692,8.766333396,28.07922236,806.3982565,31.04400063,-0.175999999,31.22000062,21.52066676,4.511333277,24.23333327,4.511333277,187,37,44.96041905,488,133,459,133,NA,"1280",1280,1,NA,NA,0.418368512944072
"110","Walpeup_Yitpi-AM_Nhigh","Walpeup","Yitpi","AM","Nhigh",2,4,4,0.345496949172648,0.0395004355792832,"Walpeup","","","Fitzgerald et al. 2016","Walpeup","Walpeup","Triticum aestivum,  Yitpi","Yitpi","Australia",-35.119,"S",142.003,"E",344.5,18.3,8.199999809,8.02,0.091,NA,"Walker et al. 2017","AGFACE","pH",2013,2013,18.32999992,"","1",366,550,"FACE","Cropland","Agricultural","Cropland","Croplands",9,0.730000019,0.073000002,81,11,4,2013,18.32999992,882,2969,500,3700,NA,180,NA,NA,NA,NA,NA,NA,21,12.78315415,16.77500033,16.77500033,4356,0.561021342,1389.900039,394.7000017,616.7999878,506.6835938,1349.397827,0.375488669,0.292500843,17543.5,22.79999955,12.72866665,46.06494905,507.2203307,29.52799988,1.896000028,27.63199985,13.39533313,22.48800008,22.85666656,10.36333332,38,20,20.57256678,109,66,68,100,NA,"344.5",344.5,1,NA,NA,0.40728494482515
"111","AG_FACE_cultivar-AM_Nhigh","AG_FACE","cultivar","AM","Nhigh",3,4,4,0.170415683466161,0.0387790574463859,"AGFACE","cultivar","","O'Leary et al. 2015","AG FACE","AG FACE","Triticum aestivum,  Yitpi","T. aestivum","Australia",-36.75,"S",142.11,"E",396,23.1,7.5,8.02,0.091,NA,"Walker et al. 2017","AGFACE","pH",1048,1048,19.2,"Houshmandfar et al. 2016","1",365,550,"FACE","Cropland","Agricultural","Cropland","Croplands",10,0.790000021,0.079000002,80,19,4,1048,10.17000008,932,1650,500,NA,NA,162,297.1404114,16.12194824,36.17850876,140.3009796,18.22802162,86.31096649,35,10.93461543,14.90833338,14.90833338,3646,0.832648707,1255.700024,486.9000015,737.6000366,536.0368652,1204.624023,0.444982712,0.404192505,16248.83301,20.36666663,12.26200021,48.4740672,461.0750475,26.46800041,1.172000051,25.29600036,9.782666743,20.16333326,20.33933353,9.021999816,53,21,32.05736895,156,72,74,152,NA,"396",396,1,"Nhigh","high",0.410020924644025
"112","Basel_spruce_Pic_abies-ECM_Nhigh","Basel_spruce","Pic_abies","ECM","Nhigh",3,3,3,-0.0223889948934787,0.00405387646365156,"UB_cf","420 and 560ppm - 90 gN","","Hattenschwiler & Korner, 1998","Basel spruce","Basel spruce F","Picea abies","P. abies","Switzerland",47.57,"N",8.6,"E",1100,9.266666687,NA,NA,NA,NA,"","","",1085,1085,11.16499996,"","7",280,420,"G","Temperate_Forest","Tree Stand","Cropland","Temperate_Europe",13,2.349999905,0.23499999,61,20,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,13.26692326,13.26692326,16.62700022,1682,1.258549889,714.900002,907.2000195,1333.300049,824.1754761,824.1754761,1,1.100736489,11389.91699,17.73333327,8.037999831,30.29549207,676.8619594,21.29599953,-5.236000061,26.53199959,17.3926665,2.032,17.3926665,0.760666649,112,60,18.66361391,313,199,313,219,NA,"1100",1100,7,"Nlow","low",0.405465108108164
"113","Basel_spruce_Pic_abies-ECM_Nlow","Basel_spruce","Pic_abies","ECM","Nlow",3,3,3,-0.0297577749148751,0.00427970744193773,"UB_c","420 and 560ppm - 0 gN. Multiply x 9","","Hattenschwiler & Korner, 1998","Basel spruce","Basel spruce","Picea abies","P. abies","Switzerland",47.57,"N",8.6,"E",1100,9.266666687,NA,NA,NA,NA,"","","",1085,1085,11.16499996,"","7",280,420,"G","Temperate_Forest","Tree Stand","Cropland","Temperate_Europe",13,2.349999905,0.23499999,61,20,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,13.26692326,13.26692326,16.62700022,1682,1.258549889,714.900002,907.2000195,1333.300049,824.1754761,824.1754761,1,1.100736489,11389.91699,17.73333327,8.037999831,30.29549207,676.8619594,21.29599953,-5.236000061,26.53199959,17.3926665,2.032,17.3926665,0.760666649,112,60,18.66361391,313,199,313,219,NA,"1100",1100,7,"Nlow","low",0.405465108108164
"114","Basel_tropical1_trop_forest-AM_Nhigh","Basel_tropical1","trop_forest","AM","Nhigh",0.25,2,2,0.0631964192048063,0.00172497528664114,"UB_tropical_c","","N","Korner & Arnone, 1992","Basel tropical","Basel tropical","Trop forest","Trop forest","Switzerland",47.57,"N",8.6,"E",1750,27,NA,NA,NA,NA,"","","",1085,1085,11.16499996,"",NA,340,610,"G","Temperate_Forest","Tree Stand","Cropland","Temperate_Europe",13,2.349999905,0.23499999,61,20,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,13.26692326,13.26692326,16.62700022,1682,1.25999999,714.900002,2777.700075,1333.300049,824.1754761,824.1754761,1,1.100736489,11389.91699,17.73333327,8.037999831,30.29549207,676.8619594,21.29599953,-5.236000061,26.53199959,17.3926665,2.032,17.3926665,0.760666649,112,60,18.66361391,313,199,313,219,0,"watered",1333.300049,NA,"Nlow","medium",0.58451333955715
"115","Basel_tropical2_trop_forest-AM_Nlow","Basel_tropical2","trop_forest","AM","Nlow",1.45,2,2,0.0129034048359078,0.000230249340514076,"UB_tropical2_c","","N","Arnone & Korner, 1995","Basel tropical","Basel tropical II","Trop forest","Trop forest","Switzerland",47.57,"N",8.6,"E",1750,27,NA,NA,NA,NA,"","","",1085,1085,11.16499996,"",NA,340,610,"G","Temperate_Forest","Tree Stand","Cropland","Temperate_Europe",13,2.349999905,0.23499999,61,20,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,20,13.26692326,13.26692326,16.62700022,1682,1.25999999,714.900002,2777.700075,1333.300049,824.1754761,824.1754761,1,1.100736489,11389.91699,17.73333327,8.037999831,30.29549207,676.8619594,21.29599953,-5.236000061,26.53199959,17.3926665,2.032,17.3926665,0.760666649,112,60,18.66361391,313,199,313,219,0,"watered",1333.300049,NA,"Nlow","medium",0.58451333955715
"116","Birmensdorf  acidic_Fagus sylvatica-ECM_Nhigh","Birmensdorf  acidic","Fagus sylvatica","ECM","Nhigh",4,4,4,-0.0991719437661928,0.00807615632424446,"Birmensdorf  acidic","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf  acidic F","Fagus sylvatica","F. sylvatica","Switzerland",47.35,"N",8.43,"E",691,9.5,4.11,NA,NA,NA,"Hagedorn et al. 2000","0.196","",1085,1085,2.3,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"117","Birmensdorf  acidic_Fagus sylvatica-ECM_Nlow","Birmensdorf  acidic","Fagus sylvatica","ECM","Nlow",4,4,4,-0.287318919407836,0.00997789089155498,"Birmensdorf  acidic","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf  acidic","Fagus sylvatica","F. sylvatica","Switzerland",47.35,"N",8.43,"E",691,9.5,4.11,15.54216867,0.083,NA,"Hagedorn et al. 2000; Spinnler et al 2002","0.105 mg/L","",1085,1085,2.3,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"118","Birmensdorf  acidic_Picea abies-ECM_Nhigh","Birmensdorf  acidic","Picea abies","ECM","Nhigh",4,4,4,0.1586674116274,0.00276060687931022,"Birmensdorf  acidic","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf  acidic F","Picea abies","P. abies","Switzerland",47.35,"N",8.43,"E",691,9.5,4.11,NA,NA,NA,"Hagedorn et al. 2000","0.196","",1085,1085,2.3,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"119","Birmensdorf  acidic_Picea abies-ECM_Nlow","Birmensdorf  acidic","Picea abies","ECM","Nlow",4,4,4,0.207937483228907,0.00928124381998638,"Birmensdorf  acidic","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf  acidic","Picea abies","P. abies","Switzerland",47.35,"N",8.43,"E",691,9.5,4.11,15.54216867,0.083,NA,"Hagedorn et al. 2000","0.105 mg/L","",1085,1085,2.3,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"120","Birmensdorf calcareous_Fagus sylvatica-ECM_Nhigh","Birmensdorf calcareous","Fagus sylvatica","ECM","Nhigh",4,4,4,0.158948975992128,0.00558090291459866,"Birmensdorf calcareous","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf calcareous F","Fagus sylvatica","F. sylvatica","Switzerland",47.35,"N",8.43,"E",691,9.5,7.16,NA,NA,NA,"Hagedorn et al. 2000","2.175","",1085,1085,6,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"121","Birmensdorf calcareous_Fagus sylvatica-ECM_Nlow","Birmensdorf calcareous","Fagus sylvatica","ECM","Nlow",4,4,4,0.190143660810163,0.0145009450673482,"Birmensdorf calcareous","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf calcareous","Fagus sylvatica","F. sylvatica","Switzerland",47.35,"N",8.43,"E",691,9.5,7.16,17.23684211,0.076,NA,"Hagedorn et al. 2000","0.537","",1085,1085,6,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"122","Birmensdorf calcareous_Picea abies-ECM_Nhigh","Birmensdorf calcareous","Picea abies","ECM","Nhigh",4,4,4,0.310866369385727,0.00816905047090635,"Birmensdorf calcareous","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf calcareous F","Picea abies","P. abies","Switzerland",47.35,"N",8.43,"E",691,9.5,7.16,NA,NA,NA,"Hagedorn et al. 2000","2.175","",1085,1085,6,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"123","Birmensdorf calcareous_Picea abies-ECM_Nlow","Birmensdorf calcareous","Picea abies","ECM","Nlow",4,4,4,0.276182673435993,0.00652956018299188,"Birmensdorf calcareous","","","Spinnler et al., 2002","Birmensdorf","Birmensdorf calcareous","Picea abies","P. abies","Switzerland",47.35,"N",8.43,"E",691,9.5,7.16,17.23684211,0.076,NA,"Hagedorn et al. 2000","0.537","",1085,1085,6,"Hagedorn et al. 2001","2",370,570,"OTC","Temperate_Forest","Tree Stand","Cropland","Other",13,2.349999905,0.23499999,60,22,1,1085,11.16499996,498,844,500,600,NA,144,297.1404114,21.5375824,73.69692993,112.173912,33.79419708,55.93776703,21,12.94230782,12.94230782,16.21500016,1610,1.258549889,687.4000073,1040.700011,1609.800049,807.1911011,807.19104,1.000000076,1.28928588,11541.66699,17.38333305,7.995999812,30.30165209,682.1183599,21.26799965,-5.119999886,26.38799953,17.46933317,2.028666737,17.46933317,0.70933332,131,74,18.86569173,374,235,374,252,NA,"691",691,2,NA,NA,0.432133355190326
"124","Bungendore 3_Eucalyptus pauciflora-ECM_Nlow","Bungendore 3","Eucalyptus pauciflora","ECM","Nlow",1,5,5,0.479650006297541,0.0271265271930221,"Bungendore 3","","","Loveys et al 2010","Bungendore","Bungendore 3","Eucalyptus pauciflora","E. pauciflora","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","","",NA,NA,NA,"","",NA,NA,"OTC","Temperate_Forest","Tree Stand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"125","Bungendore_Eucalyptus pauciflora-ECM_Nlow","Bungendore","Eucalyptus pauciflora","ECM","Nlow",1,15,15,0.418196410714923,0.0243541465769908,"Bungendore","","","Roden et al., 1999","Bungendore","Bungendore","Eucalyptus pauciflora","E. pauciflora","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","artificial soil?","",NA,NA,NA,"","",NA,NA,"OTC","Temperate_Forest","Tree Stand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA
"126","ChinaFACE_HN_weath-AM_Nhigh","ChinaFACE_HN","weath","AM","Nhigh",0.51,3,3,0.182541699887854,0.00381577089375579,"2 levels of high N","","","Kou et al. 2007","China FACE","China FACE FF","Triticum aestivum ","T. aestivum ","China",33.58,"N",119.7,"E",204.8,12,6.82,8.9,0.207,NA,"fert","Cheng et al. 2016","",1854,1854,44.4,"Kou et al","seedlings",380,580,"FACE","Cropland","Agricultural","Cropland","Croplands",11,1.399999976,0.139999998,82,18,1,1854,18.18499947,409,967,600,200,0.429999977,170,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858,27,15.96000018,17.40666686,20.23800021,3282,1.172340835,1030.100013,937.5000088,1284.400024,1077.044556,1101.757446,0.977569572,0.85091325,15543.33301,25.75,9.562999815,26.92285931,945.9862869,31.83200073,-3.687999964,35.5200007,25.78066667,2.366666814,25.78066667,2.366666814,203,27,78.49101101,450,83,450,83,NA,"204.8",204.8,0,NA,NA,0.422856850820034
"127","ChinaFACE_LN_weath-AM_Nhigh","ChinaFACE_LN","weath","AM","Nhigh",0.51,3,3,0.0762975156294238,0.00776020045910573,"2 levels of high N","","","Kou et al. 2007","China FACE","China FACE F","Triticum aestivum ","T. aestivum ","China",32.58,"N",119.7,"E",204.8,12,6.82,10.4,0.173,NA,"fert","Cheng et al. 2016","",1854,1854,44.4,"Kou et al","seedlings",380,580,"FACE","Cropland","Agricultural","Cropland","Croplands",11,1.399999976,0.139999998,76,18,1,1854,18.18499947,409,967,600,200,6.239999771,183,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858,26,16.38307715,17.81500024,20.57800027,3406,1.114845296,1005.800018,1046.800014,1469.400024,1089.492798,1120.118774,0.972658278,0.934543763,15273.16699,26.43333308,9.547000125,27.26779289,928.4489057,32.7120018,-2.299999952,35.01200175,26.45199998,3.506666551,26.45199998,3.506666551,209,30,66.59677623,475,98,475,98,NA,"204.8",204.8,0,NA,NA,0.422856850820034
"128","CLIMAITE_Calluna-Deschamps-AM_Nlow","CLIMAITE","Calluna-Deschamps","AM","Nlow",3,8,8,0.0773332034031703,0.0304365525074216,"Brandjberg_c","age not determined (Louise)","N","Kongstad et al 2011, Andresen et al 2009 and 2010. Inger Kappel Schmidt & Klaus Larsen emails. Ask for data","Brandbjerg","Brandbjerg","Deschampsia flexuosa ","D. flexuosa ","Denmark",55.88,"N",11.97,"E",600,8,4.5,16.43,0.14,NA,"Reinsch et al 2014","only grass","",841,841,8.864999771,"","20",380,510,"FACE","Shrubland","Scrubland","Cropland","Other",16,3.920000076,0.392000008,70,15,1,841,8.864999771,491,956,600,300,NA,133,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858,14,12.85230783,13.94833348,17.70888905,1461,1.200339198,591.9000057,689.4000053,790.7999878,663.8529663,667.7880249,0.994107324,1.032363534,9905.333008,16.41666651,4.793333169,22.12988625,633.6441069,18.77599907,-2.884000063,21.65999913,15.61666663,3.029999971,16.40466658,0.985999989,65,28,23.57334054,182,99,176,125,NA,"600",600,20,"Nlow","low",0.29423947299794
"129","CLIMAITE_d_Calluna-Deschamps-AM_Nlow","CLIMAITE_d","Calluna-Deschamps","AM","Nlow",3,8,8,0.107245530353598,0.041182950810426,"Brandjberg_c","age not determined (Louise)","N","Kongstad et al 2011, Andresen et al 2009 and 2010. Inger Kappel Schmidt & Klaus Larsen emails. Ask for data","Brandbjerg","Brandbjerg D","Deschampsia flexuosa ","D. flexuosa ","Denmark",55.88,"N",11.97,"E",600,8,4.5,17.33,0.15,NA,"Reinsch et al 2014","only grass","",841,841,8.864999771,"","20",380,510,"FACE","Shrubland","Scrubland","Cropland","Other",16,3.920000076,0.392000008,70,15,1,841,8.864999771,491,956,600,300,NA,133,321.8891602,39.77147675,130.8690491,73.31347656,23.08366013,54.85147858,14,12.85230783,13.94833348,17.70888905,1461,1.200339198,591.9000057,689.4000053,790.7999878,663.8529663,667.7880249,0.994107324,1.032363534,9905.333008,16.41666651,4.793333169,22.12988625,633.6441069,18.77599907,-2.884000063,21.65999913,15.61666663,3.029999971,16.40466658,0.985999989,65,28,23.57334054,182,99,176,125,NA,"600",600,20,"Nlow","low",0.29423947299794
